,0,1,2,3,4
556,1.0,0.0,0.0,0.0,0.0
557,0.0,1.0,0.0,0.0,0.0
558,1.0,0.0,0.0,0.0,0.0
559,0.0,1.0,0.0,0.0,0.0
560,0.0,1.0,0.0,0.0,0.0
561,0.0,0.6566523605150214,0.002861230329041488,0.0,0.34048640915593703
562,1.0,0.0,0.0,0.0,0.0
563,1.0,0.0,0.0,0.0,0.0
564,0.0,1.0,0.0,0.0,0.0
565,1.0,0.0,0.0,0.0,0.0
566,0.0,1.0,0.0,0.0,0.0
567,1.0,0.0,0.0,0.0,0.0
568,0.0,0.6566523605150214,0.002861230329041488,0.0,0.34048640915593703
569,0.0,1.0,0.0,0.0,0.0
570,0.0,1.0,0.0,0.0,0.0
571,0.0,1.0,0.0,0.0,0.0
572,0.0,1.0,0.0,0.0,0.0
573,1.0,0.0,0.0,0.0,0.0
574,0.0,1.0,0.0,0.0,0.0
575,1.0,0.0,0.0,0.0,0.0
576,0.0,1.0,0.0,0.0,0.0
577,0.0,1.0,0.0,0.0,0.0
578,1.0,0.0,0.0,0.0,0.0
579,1.0,0.0,0.0,0.0,0.0
580,0.0,0.6566523605150214,0.002861230329041488,0.0,0.34048640915593703
581,1.0,0.0,0.0,0.0,0.0
582,1.0,0.0,0.0,0.0,0.0
583,1.0,0.0,0.0,0.0,0.0
584,0.0,0.6566523605150214,0.002861230329041488,0.0,0.34048640915593703
585,1.0,0.0,0.0,0.0,0.0
586,0.0,1.0,0.0,0.0,0.0
587,1.0,0.0,0.0,0.0,0.0
588,0.0,0.6566523605150214,0.002861230329041488,0.0,0.34048640915593703
589,0.0,1.0,0.0,0.0,0.0
590,1.0,0.0,0.0,0.0,0.0
591,0.0,1.0,0.0,0.0,0.0
592,1.0,0.0,0.0,0.0,0.0
593,0.0,1.0,0.0,0.0,0.0
594,0.0,1.0,0.0,0.0,0.0
595,0.0,1.0,0.0,0.0,0.0
596,0.0,1.0,0.0,0.0,0.0
597,1.0,0.0,0.0,0.0,0.0
598,1.0,0.0,0.0,0.0,0.0
599,0.0,1.0,0.0,0.0,0.0
600,1.0,0.0,0.0,0.0,0.0
601,1.0,0.0,0.0,0.0,0.0
602,0.0,1.0,0.0,0.0,0.0
603,0.0,1.0,0.0,0.0,0.0
604,0.0,1.0,0.0,0.0,0.0
605,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
606,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
607,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
608,1.0,0.0,0.0,0.0,0.0
609,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
610,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
611,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
612,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
613,1.0,0.0,0.0,0.0,0.0
614,1.0,0.0,0.0,0.0,0.0
615,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
616,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
617,1.0,0.0,0.0,0.0,0.0
618,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
619,1.0,0.0,0.0,0.0,0.0
620,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
621,1.0,0.0,0.0,0.0,0.0
622,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
623,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
624,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
625,1.0,0.0,0.0,0.0,0.0
626,1.0,0.0,0.0,0.0,0.0
627,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
628,1.0,0.0,0.0,0.0,0.0
629,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
630,1.0,0.0,0.0,0.0,0.0
631,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
632,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
633,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
634,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
635,1.0,0.0,0.0,0.0,0.0
636,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
637,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
638,1.0,0.0,0.0,0.0,0.0
639,1.0,0.0,0.0,0.0,0.0
640,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
641,1.0,0.0,0.0,0.0,0.0
642,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
643,1.0,0.0,0.0,0.0,0.0
644,1.0,0.0,0.0,0.0,0.0
645,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
646,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
647,1.0,0.0,0.0,0.0,0.0
648,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
649,1.0,0.0,0.0,0.0,0.0
650,1.0,0.0,0.0,0.0,0.0
651,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
652,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
653,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
654,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
655,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
656,1.0,0.0,0.0,0.0,0.0
657,1.0,0.0,0.0,0.0,0.0
658,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
659,1.0,0.0,0.0,0.0,0.0
660,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
661,1.0,0.0,0.0,0.0,0.0
662,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
663,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
664,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
665,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
666,1.0,0.0,0.0,0.0,0.0
667,1.0,0.0,0.0,0.0,0.0
668,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
669,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
670,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
671,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
672,1.0,0.0,0.0,0.0,0.0
673,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
674,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
675,1.0,0.0,0.0,0.0,0.0
676,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
677,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
678,1.0,0.0,0.0,0.0,0.0
679,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
680,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
681,1.0,0.0,0.0,0.0,0.0
682,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
683,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
684,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
685,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
686,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
687,1.0,0.0,0.0,0.0,0.0
688,1.0,0.0,0.0,0.0,0.0
689,1.0,0.0,0.0,0.0,0.0
690,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
691,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
692,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
693,0.0,0.3426294820717131,0.0,0.6573705179282868,0.0
694,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
695,0.0,0.7857142857142857,0.0,0.21428571428571427,0.0
696,0.0,0.1935483870967742,0.0,0.8064516129032258,0.0
697,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
698,0.0,0.1935483870967742,0.0,0.8064516129032258,0.0
699,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
700,0.0,0.0,0.0,1.0,0.0
701,1.0,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,1.0,0.0
703,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
704,1.0,0.0,0.0,0.0,0.0
705,0.0,0.6754385964912281,0.0,0.32456140350877194,0.0
706,0.0,0.0,0.0,1.0,0.0
707,1.0,0.0,0.0,0.0,0.0
708,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
709,1.0,0.0,0.0,0.0,0.0
710,0.0,0.0,0.0,1.0,0.0
711,0.0,0.0,0.0,1.0,0.0
712,0.0,0.6754385964912281,0.0,0.32456140350877194,0.0
713,0.0,0.0,0.0,1.0,0.0
714,0.0,0.0,0.0,1.0,0.0
715,0.0,0.0,0.0,1.0,0.0
716,0.0,0.0,0.0,1.0,0.0
717,1.0,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,1.0,0.0
719,0.0,0.0,0.0,1.0,0.0
720,0.0,0.6754385964912281,0.0,0.32456140350877194,0.0
721,1.0,0.0,0.0,0.0,0.0
722,1.0,0.0,0.0,0.0,0.0
723,0.0,0.0,0.0,1.0,0.0
724,0.0,0.0,0.0,1.0,0.0
725,0.0,0.0,0.0,1.0,0.0
726,1.0,0.0,0.0,0.0,0.0
727,0.0,0.0,0.0,1.0,0.0
728,0.0,0.6754385964912281,0.0,0.32456140350877194,0.0
729,1.0,0.0,0.0,0.0,0.0
730,0.0,0.0,0.0,1.0,0.0
731,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
732,1.0,0.0,0.0,0.0,0.0
733,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
734,1.0,0.0,0.0,0.0,0.0
735,1.0,0.0,0.0,0.0,0.0
736,0.0,0.046511627906976744,0.0,0.9534883720930233,0.0
737,0.0,0.0,0.0,1.0,0.0
738,1.0,0.0,0.0,0.0,0.0
739,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
740,1.0,0.0,0.0,0.0,0.0
741,0.0,0.0,0.0,1.0,0.0
742,0.0,0.0,0.0,1.0,0.0
743,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
744,0.0,0.0,0.0,1.0,0.0
745,1.0,0.0,0.0,0.0,0.0
746,1.0,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,1.0,0.0
748,0.0,0.0,0.0,1.0,0.0
749,0.0,0.0,0.0,1.0,0.0
750,0.0,0.0,0.0,1.0,0.0
751,0.0,0.0,0.0,1.0,0.0
752,0.0,0.0,0.0,1.0,0.0
753,0.0,0.0,0.0,1.0,0.0
754,0.0,0.0,0.0,1.0,0.0
755,1.0,0.0,0.0,0.0,0.0
756,0.0,0.6754385964912281,0.0,0.32456140350877194,0.0
757,1.0,0.0,0.0,0.0,0.0
758,0.0,0.0,0.0,1.0,0.0
759,0.0,0.046511627906976744,0.0,0.9534883720930233,0.0
760,1.0,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,1.0,0.0
762,1.0,0.0,0.0,0.0,0.0
763,0.0,0.6754385964912281,0.0,0.32456140350877194,0.0
764,0.0,0.0,0.0,1.0,0.0
765,0.0,0.0,0.0,1.0,0.0
766,1.0,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,1.0,0.0
768,0.0,0.6754385964912281,0.0,0.32456140350877194,0.0
769,0.0,0.0,0.0,1.0,0.0
770,1.0,0.0,0.0,0.0,0.0
771,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
772,0.0,0.0,0.0,1.0,0.0
773,0.0,0.0,0.0,1.0,0.0
774,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
775,0.0,0.0,0.0,1.0,0.0
776,0.0,0.19230769230769232,0.0,0.8076923076923077,0.0
777,0.0,0.0,0.0,1.0,0.0
778,0.0,0.0,0.0,1.0,0.0
779,0.0,0.0,0.0,1.0,0.0
780,0.0,0.0,0.0,1.0,0.0
781,1.0,0.0,0.0,0.0,0.0
782,1.0,0.0,0.0,0.0,0.0
783,1.0,0.0,0.0,0.0,0.0
784,0.0,0.0,0.0,1.0,0.0
785,1.0,0.0,0.0,0.0,0.0
786,0.0,1.0,0.0,0.0,0.0
787,0.0,0.18181818181818182,0.0,0.8181818181818182,0.0
788,0.0,0.0,0.0,1.0,0.0
789,0.0,0.0,0.0,1.0,0.0
790,1.0,0.0,0.0,0.0,0.0
791,0.0,0.0,0.0,1.0,0.0
792,0.0,0.0,0.0,1.0,0.0
793,0.0,0.0,0.0,1.0,0.0
794,1.0,0.0,0.0,0.0,0.0
795,0.0,0.0,0.0,1.0,0.0
796,0.0,0.0,0.0,1.0,0.0
797,0.0,0.0,0.0,1.0,0.0
798,0.0,0.0,0.0,1.0,0.0
799,0.0,0.0,0.0,1.0,0.0
800,0.0,0.0,0.0,1.0,0.0
801,0.0,0.25842696629213485,0.0,0.7415730337078652,0.0
802,0.0,0.25842696629213485,0.0,0.7415730337078652,0.0
803,1.0,0.0,0.0,0.0,0.0
804,0.0,0.0,0.0,1.0,0.0
805,1.0,0.0,0.0,0.0,0.0
806,0.0,0.0,0.0,1.0,0.0
807,0.0,0.18181818181818182,0.0,0.8181818181818182,0.0
808,0.0,0.0,0.0,1.0,0.0
809,1.0,0.0,0.0,0.0,0.0
810,1.0,0.0,0.0,0.0,0.0
811,1.0,0.0,0.0,0.0,0.0
812,1.0,0.0,0.0,0.0,0.0
813,0.0,0.0,0.0,1.0,0.0
814,1.0,0.0,0.0,0.0,0.0
815,0.0,0.6615384615384615,0.0,0.3384615384615385,0.0
816,0.0,0.0,0.0,1.0,0.0
817,1.0,0.0,0.0,0.0,0.0
818,1.0,0.0,0.0,0.0,0.0
819,0.0,0.0,0.0,1.0,0.0
820,0.0,0.0,0.0,1.0,0.0
821,0.0,0.0,0.0,1.0,0.0
822,0.0,0.25842696629213485,0.0,0.7415730337078652,0.0
823,1.0,0.0,0.0,0.0,0.0
824,0.0,0.0,0.0,1.0,0.0
825,1.0,0.0,0.0,0.0,0.0
826,0.0,0.0,0.0,1.0,0.0
827,1.0,0.0,0.0,0.0,0.0
828,0.0,0.0,0.0,1.0,0.0
829,1.0,0.0,0.0,0.0,0.0
830,0.0,0.0,0.0,1.0,0.0
831,0.0,0.0,0.0,1.0,0.0
832,0.0,0.0,0.0,1.0,0.0
833,0.0,0.0,0.0,1.0,0.0
834,1.0,0.0,0.0,0.0,0.0
835,0.0,0.0,0.0,1.0,0.0
836,0.0,0.0,0.0,1.0,0.0
837,0.0,0.0,0.0,1.0,0.0
838,0.0,0.0,0.0,1.0,0.0
839,0.0,0.0,0.0,1.0,0.0
840,0.0,0.0,0.0,1.0,0.0
841,1.0,0.0,0.0,0.0,0.0
842,1.0,0.0,0.0,0.0,0.0
843,0.0,0.0,0.0,1.0,0.0
844,0.0,0.0,0.0,1.0,0.0
845,0.0,0.0,0.0,1.0,0.0
846,1.0,0.0,0.0,0.0,0.0
847,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
848,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
849,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
850,1.0,0.0,0.0,0.0,0.0
851,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
852,1.0,0.0,0.0,0.0,0.0
853,1.0,0.0,0.0,0.0,0.0
854,1.0,0.0,0.0,0.0,0.0
855,0.0,1.0,0.0,0.0,0.0
856,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
857,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
858,1.0,0.0,0.0,0.0,0.0
859,0.0,1.0,0.0,0.0,0.0
860,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
861,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
862,1.0,0.0,0.0,0.0,0.0
863,1.0,0.0,0.0,0.0,0.0
864,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
865,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
866,0.0,1.0,0.0,0.0,0.0
867,0.0,1.0,0.0,0.0,0.0
868,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
869,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
870,1.0,0.0,0.0,0.0,0.0
871,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
872,0.0,1.0,0.0,0.0,0.0
873,1.0,0.0,0.0,0.0,0.0
874,0.0,1.0,0.0,0.0,0.0
875,1.0,0.0,0.0,0.0,0.0
876,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
877,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
878,0.0,1.0,0.0,0.0,0.0
879,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
880,0.0,1.0,0.0,0.0,0.0
881,1.0,0.0,0.0,0.0,0.0
882,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
883,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
884,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
885,1.0,0.0,0.0,0.0,0.0
886,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
887,1.0,0.0,0.0,0.0,0.0
888,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
889,1.0,0.0,0.0,0.0,0.0
890,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
891,0.0,1.0,0.0,0.0,0.0
892,0.0,1.0,0.0,0.0,0.0
893,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
894,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
895,1.0,0.0,0.0,0.0,0.0
896,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
897,1.0,0.0,0.0,0.0,0.0
898,0.0,1.0,0.0,0.0,0.0
899,0.0,1.0,0.0,0.0,0.0
900,1.0,0.0,0.0,0.0,0.0
901,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
902,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
903,0.0,1.0,0.0,0.0,0.0
904,1.0,0.0,0.0,0.0,0.0
905,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
906,1.0,0.0,0.0,0.0,0.0
907,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
908,1.0,0.0,0.0,0.0,0.0
909,0.0,1.0,0.0,0.0,0.0
910,0.0,1.0,0.0,0.0,0.0
911,0.0,1.0,0.0,0.0,0.0
912,0.0,1.0,0.0,0.0,0.0
913,0.0,1.0,0.0,0.0,0.0
914,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
915,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
916,1.0,0.0,0.0,0.0,0.0
917,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
918,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
919,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
920,0.0,1.0,0.0,0.0,0.0
921,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
922,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
923,1.0,0.0,0.0,0.0,0.0
924,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
925,1.0,0.0,0.0,0.0,0.0
926,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
927,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
928,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
929,1.0,0.0,0.0,0.0,0.0
930,1.0,0.0,0.0,0.0,0.0
931,1.0,0.0,0.0,0.0,0.0
932,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
933,1.0,0.0,0.0,0.0,0.0
934,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
935,1.0,0.0,0.0,0.0,0.0
936,1.0,0.0,0.0,0.0,0.0
937,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
938,0.0,1.0,0.0,0.0,0.0
939,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
940,0.0,1.0,0.0,0.0,0.0
941,1.0,0.0,0.0,0.0,0.0
942,1.0,0.0,0.0,0.0,0.0
943,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
944,1.0,0.0,0.0,0.0,0.0
945,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
946,0.0,1.0,0.0,0.0,0.0
947,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
948,1.0,0.0,0.0,0.0,0.0
949,0.0,1.0,0.0,0.0,0.0
950,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
951,1.0,0.0,0.0,0.0,0.0
952,1.0,0.0,0.0,0.0,0.0
953,0.0,1.0,0.0,0.0,0.0
954,1.0,0.0,0.0,0.0,0.0
955,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
956,1.0,0.0,0.0,0.0,0.0
957,0.0,1.0,0.0,0.0,0.0
958,0.0,1.0,0.0,0.0,0.0
959,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
960,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
961,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
962,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
963,1.0,0.0,0.0,0.0,0.0
964,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
965,0.0,1.0,0.0,0.0,0.0
966,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
967,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
968,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
969,1.0,0.0,0.0,0.0,0.0
970,0.0,1.0,0.0,0.0,0.0
971,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
972,1.0,0.0,0.0,0.0,0.0
973,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
974,1.0,0.0,0.0,0.0,0.0
975,1.0,0.0,0.0,0.0,0.0
976,0.0,1.0,0.0,0.0,0.0
977,1.0,0.0,0.0,0.0,0.0
978,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
979,0.0,1.0,0.0,0.0,0.0
980,0.0,1.0,0.0,0.0,0.0
981,1.0,0.0,0.0,0.0,0.0
982,0.0,1.0,0.0,0.0,0.0
983,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
984,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
985,1.0,0.0,0.0,0.0,0.0
986,0.0,1.0,0.0,0.0,0.0
987,0.0,1.0,0.0,0.0,0.0
988,1.0,0.0,0.0,0.0,0.0
989,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
990,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
991,0.0,1.0,0.0,0.0,0.0
992,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
993,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
994,1.0,0.0,0.0,0.0,0.0
995,0.0,1.0,0.0,0.0,0.0
996,1.0,0.0,0.0,0.0,0.0
997,1.0,0.0,0.0,0.0,0.0
998,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
999,1.0,0.0,0.0,0.0,0.0
1000,1.0,0.0,0.0,0.0,0.0
1001,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
1002,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
1003,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
1004,1.0,0.0,0.0,0.0,0.0
1005,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
1006,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
1007,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
1008,1.0,0.0,0.0,0.0,0.0
1009,0.0,1.0,0.0,0.0,0.0
1010,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
1011,0.0,1.0,0.0,0.0,0.0
1012,1.0,0.0,0.0,0.0,0.0
1013,1.0,0.0,0.0,0.0,0.0
1014,1.0,0.0,0.0,0.0,0.0
1015,0.0,1.0,0.0,0.0,0.0
1016,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
1017,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
1018,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
1019,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
1020,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
1021,1.0,0.0,0.0,0.0,0.0
1022,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
1023,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
1024,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
1025,0.0,1.0,0.0,0.0,0.0
1026,1.0,0.0,0.0,0.0,0.0
1027,1.0,0.0,0.0,0.0,0.0
1028,0.0,1.0,0.0,0.0,0.0
1029,0.0,1.0,0.0,0.0,0.0
1030,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
1031,1.0,0.0,0.0,0.0,0.0
1032,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
1033,0.0,1.0,0.0,0.0,0.0
1034,0.0,1.0,0.0,0.0,0.0
1035,1.0,0.0,0.0,0.0,0.0
1036,0.0,0.3235294117647059,0.0,0.6764705882352942,0.0
1037,1.0,0.0,0.0,0.0,0.0
1038,0.0,0.6646706586826348,0.0,0.33532934131736525,0.0
1039,1.0,0.0,0.0,0.0,0.0
1040,0.0,0.18895348837209303,0.0,0.811046511627907,0.0
1041,1.0,0.0,0.0,0.0,0.0
1042,0.0,1.0,0.0,0.0,0.0
1043,1.0,0.0,0.0,0.0,0.0
1044,0.0,0.030303030303030304,0.0,0.9696969696969697,0.0
1045,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1046,0.0,0.030303030303030304,0.0,0.9696969696969697,0.0
1047,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1048,1.0,0.0,0.0,0.0,0.0
1049,0.0,0.030303030303030304,0.0,0.9696969696969697,0.0
1050,1.0,0.0,0.0,0.0,0.0
1051,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1052,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1053,1.0,0.0,0.0,0.0,0.0
1054,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1055,1.0,0.0,0.0,0.0,0.0
1056,1.0,0.0,0.0,0.0,0.0
1057,0.0,0.4880952380952381,0.0,0.5119047619047619,0.0
1058,0.0,0.030303030303030304,0.0,0.9696969696969697,0.0
1059,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1060,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1061,0.0,0.030303030303030304,0.0,0.9696969696969697,0.0
1062,0.0,0.4880952380952381,0.0,0.5119047619047619,0.0
1063,1.0,0.0,0.0,0.0,0.0
1064,0.0,0.030303030303030304,0.0,0.9696969696969697,0.0
1065,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1066,1.0,0.0,0.0,0.0,0.0
1067,1.0,0.0,0.0,0.0,0.0
1068,1.0,0.0,0.0,0.0,0.0
1069,1.0,0.0,0.0,0.0,0.0
1070,0.0,0.0,0.0,1.0,0.0
1071,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1072,0.0,0.0,0.0,1.0,0.0
1073,1.0,0.0,0.0,0.0,0.0
1074,0.0,0.4880952380952381,0.0,0.5119047619047619,0.0
1075,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1076,1.0,0.0,0.0,0.0,0.0
1077,0.0,0.0,0.0,1.0,0.0
1078,0.0,0.0,0.0,1.0,0.0
1079,0.0,0.4880952380952381,0.0,0.5119047619047619,0.0
1080,0.0,0.0,0.0,1.0,0.0
1081,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
1082,1.0,0.0,0.0,0.0,0.0
1083,0.0,0.0,0.0,1.0,0.0
1084,0.0,0.0,0.0,1.0,0.0
1085,0.0,0.4880952380952381,0.0,0.5119047619047619,0.0
1086,1.0,0.0,0.0,0.0,0.0
1087,1.0,0.0,0.0,0.0,0.0
1088,1.0,0.0,0.0,0.0,0.0
1089,1.0,0.0,0.0,0.0,0.0
1090,1.0,0.0,0.0,0.0,0.0
1091,1.0,0.0,0.0,0.0,0.0
1092,0.0,0.4880952380952381,0.0,0.5119047619047619,0.0
1093,1.0,0.0,0.0,0.0,0.0
1094,0.0,0.13068181818181818,0.0,0.8693181818181818,0.0
